Date,Temperature_C,Humidity_%,Wind_Speed_kmph,Pressure_hPa,Wind_Direction_deg
1974-05-12,41.4,46.5,5.0,1008.5,337.2
1974-05-13,35.4,31.6,11.4,1005.6,291.2
1974-05-14,43.0,43.0,18.7,1011.4,149.1
1974-05-15,38.2,35.3,2.1,1008.9,156.7
1974-05-16,33.3,31.3,3.0,1014.0,112.4
1974-05-17,37.0,47.8,8.2,1008.2,104.0
1974-05-18,43.6,41.8,13.2,1006.1,211.8
1974-05-19,34.8,33.3,14.2,1008.3,74.4
1974-05-20,39.7,43.1,4.2,1009.1,169.1
1974-05-21,30.3,30.8,13.0,1007.5,127.8
1974-05-22,38.4,48.4,7.5,1009.2,331.4
1974-05-23,40.2,48.9,17.3,1005.7,237.3
1974-05-24,32.9,45.3,12.7,1005.8,160.6
1974-05-25,31.9,41.4,17.9,1007.3,302.4
1974-05-26,41.4,35.8,11.5,1011.0,249.9
1974-05-27,33.5,44.8,16.9,1007.7,352.7
1974-05-28,36.3,38.4,10.1,1007.3,157.6
1974-05-29,37.0,31.1,5.7,1010.8,308.6
1974-05-30,40.4,39.2,19.4,1013.2,277.6
1974-05-31,43.3,40.4,10.1,1009.9,9.2
1974-06-01,40.1,47.6,12.0,1014.9,104.5
1974-06-02,35.3,31.0,7.6,1005.7,21.9
1974-06-03,34.3,49.2,19.0,1008.8,17.2
1974-06-04,44.4,32.4,15.8,1009.6,100.5
1974-06-05,32.4,34.9,4.3,1010.3,335.8
1974-06-06,42.2,34.5,5.2,1011.0,47.9
1974-06-07,32.0,41.8,2.7,1005.7,352.1
1974-06-08,40.3,47.4,16.8,1007.3,35.9
1974-06-09,37.0,35.5,13.6,1010.2,84.0
1974-06-10,39.5,45.3,3.9,1009.6,341.3
1974-06-11,40.0,40.9,18.7,1006.4,257.2
1974-06-12,32.3,42.0,7.7,1013.8,219.2
1974-06-13,44.6,47.0,5.5,1011.2,167.8
1974-06-14,30.7,42.2,18.3,1013.9,253.5
1974-06-15,40.3,32.5,12.6,1010.4,320.3
1974-06-16,42.7,30.5,4.6,1011.0,220.3
1974-06-17,32.6,32.3,15.9,1006.6,357.1
1974-06-18,38.9,34.7,15.4,1014.7,303.6
1974-06-19,39.5,48.7,8.9,1009.6,234.6
1974-06-20,41.7,39.8,4.8,1012.6,6.5
1974-06-21,39.9,46.0,15.2,1006.1,269.1
1974-06-22,33.5,45.6,11.0,1010.0,179.5
1974-06-23,40.3,30.1,17.7,1008.2,232.2
1974-06-24,33.1,33.9,9.7,1006.3,190.7
1974-06-25,33.5,36.4,9.3,1011.2,175.9
1974-06-26,44.7,44.1,8.3,1011.2,42.0
1974-06-27,38.7,37.8,5.8,1010.8,120.0
1974-06-28,34.0,30.4,6.2,1006.3,6.4
1974-06-29,36.5,45.9,11.6,1006.2,207.5
1974-06-30,40.9,47.3,19.1,1014.7,158.7
1974-07-01,29.2,79.3,15.2,1008.1,62.6
1974-07-02,27.0,78.4,10.6,1007.5,282.2
1974-07-03,27.2,69.8,14.7,1013.7,94.5
1974-07-04,31.0,67.2,16.4,1008.1,178.0
1974-07-05,34.5,66.0,16.5,1005.1,194.1
1974-07-06,31.6,79.8,13.4,1008.5,18.4
1974-07-07,35.0,69.4,2.8,1013.5,272.9
1974-07-08,32.5,71.3,19.2,1011.4,324.1
1974-07-09,33.2,71.1,19.6,1009.6,6.9
1974-07-10,31.4,60.6,6.0,1011.0,208.8
1974-07-11,25.9,75.8,6.2,1007.8,139.8
1974-07-12,26.4,61.3,4.8,1011.8,3.3
1974-07-13,25.7,74.5,18.0,1008.2,117.0
1974-07-14,34.7,77.7,4.4,1009.3,170.1
1974-07-15,33.4,70.7,6.5,1006.7,167.0
1974-07-16,30.5,61.7,7.4,1009.8,157.7
1974-07-17,31.6,72.0,6.9,1010.3,5.9
1974-07-18,34.3,69.2,5.7,1011.5,110.4
1974-07-19,32.8,65.9,7.7,1014.6,47.4
1974-07-20,28.2,61.1,15.1,1014.3,299.1
1974-07-21,32.6,71.2,13.7,1005.8,249.9
1974-07-22,28.8,78.5,14.6,1007.0,340.2
1974-07-23,27.2,68.6,11.7,1008.0,227.7
1974-07-24,34.9,72.0,8.8,1009.3,185.5
1974-07-25,28.0,75.2,8.5,1012.7,68.9
1974-07-26,28.1,79.5,3.0,1014.4,345.4
1974-07-27,29.8,61.8,3.5,1009.0,148.3
1974-07-28,34.2,60.0,10.5,1009.0,288.2
1974-07-29,33.7,76.8,12.9,1013.0,240.7
1974-07-30,28.9,63.7,12.6,1007.3,7.4
1974-07-31,27.4,78.2,10.8,1014.0,75.4
1974-08-01,25.0,64.8,13.8,1013.0,21.8
1974-08-02,33.6,70.1,9.5,1013.8,166.5
1974-08-03,30.0,77.3,16.5,1006.6,181.5
1974-08-04,31.0,71.7,12.1,1011.9,197.1
1974-08-05,28.7,64.8,5.0,1005.7,12.4
1974-08-06,33.6,67.8,13.4,1008.4,139.6
1974-08-07,27.9,76.9,10.5,1012.6,5.6
1974-08-08,34.3,73.9,14.5,1009.6,302.4
1974-08-09,29.9,67.1,16.1,1012.2,192.6
1974-08-10,29.4,80.0,18.0,1010.8,287.4
1974-08-11,25.4,78.2,6.0,1011.2,319.7
1974-08-12,25.8,60.8,3.0,1011.8,144.6
1974-08-13,33.4,60.9,10.5,1013.9,47.4
1974-08-14,29.7,74.7,16.6,1012.2,206.4
1974-08-15,26.5,77.7,19.4,1005.8,153.6
1974-08-16,28.5,62.5,9.3,1013.2,34.1
1974-08-17,26.4,69.4,15.6,1006.8,318.1
1974-08-18,33.2,74.8,12.7,1007.2,40.8
1974-08-19,28.5,70.7,9.9,1014.0,141.3
1974-08-20,32.4,61.6,8.3,1007.9,348.8
1974-08-21,34.5,73.9,7.1,1013.9,55.0
1974-08-22,27.1,63.6,10.5,1006.2,79.1
1974-08-23,32.2,76.6,9.4,1014.5,67.2
1974-08-24,29.0,73.8,17.4,1010.2,345.3
1974-08-25,32.0,75.1,2.7,1007.1,292.6
1974-08-26,27.4,69.1,4.1,1006.1,110.0
1974-08-27,30.7,66.7,18.3,1011.4,159.8
1974-08-28,26.7,68.9,19.6,1013.1,95.2
1974-08-29,26.7,63.1,12.3,1014.6,228.4
1974-08-30,27.5,67.9,10.8,1007.5,11.1
1974-08-31,25.4,60.1,4.2,1006.3,241.5
1974-09-01,31.7,65.2,17.7,1007.8,234.1
1974-09-02,29.6,61.3,4.3,1010.1,44.5
1974-09-03,30.3,72.4,12.2,1008.0,284.9
1974-09-04,29.4,69.6,19.6,1006.9,245.2
1974-09-05,30.8,71.9,6.9,1011.6,334.0
1974-09-06,29.9,79.9,14.2,1008.7,253.1
1974-09-07,26.1,66.0,11.3,1009.7,199.7
1974-09-08,29.9,76.3,7.1,1005.9,257.7
1974-09-09,25.0,77.0,8.3,1013.1,108.7
1974-09-10,33.0,62.7,10.5,1010.5,302.4
1974-09-11,25.4,67.1,6.5,1010.3,133.9
1974-09-12,34.5,74.3,3.7,1011.1,205.9
1974-09-13,29.6,61.3,19.2,1009.8,333.9
1974-09-14,29.0,69.8,14.8,1011.6,32.4
1974-09-15,28.4,75.3,3.2,1007.0,215.5
1974-09-16,31.4,72.4,9.6,1006.0,14.5
1974-09-17,32.5,77.9,10.3,1008.7,131.5
1974-09-18,32.8,79.5,11.2,1007.8,72.0
1974-09-19,25.5,79.2,3.8,1012.4,165.6
1974-09-20,26.3,70.1,17.5,1007.4,165.0
1974-09-21,32.3,60.3,6.6,1014.0,292.5
1974-09-22,25.7,69.9,8.3,1008.7,53.0
1974-09-23,34.2,77.1,12.8,1008.8,98.5
1974-09-24,34.5,64.7,12.3,1010.9,17.0
1974-09-25,33.4,72.8,17.7,1009.9,101.1
1974-09-26,28.6,71.0,2.2,1014.4,115.1
1974-09-27,26.9,68.5,4.3,1013.2,61.5
1974-09-28,26.3,69.6,17.6,1005.3,155.2
1974-09-29,28.1,69.9,18.3,1005.3,354.8
1974-09-30,32.3,78.1,2.4,1014.5,211.1
1974-10-01,15.4,52.7,19.6,1006.7,24.0
1974-10-02,24.6,57.0,17.6,1006.5,359.2
1974-10-03,29.1,44.9,9.0,1007.2,275.9
1974-10-04,24.6,47.7,2.9,1011.5,253.1
1974-10-05,26.0,59.7,4.2,1008.9,32.4
1974-10-06,23.9,59.6,6.5,1006.2,132.8
1974-10-07,28.7,56.5,7.8,1009.4,181.4
1974-10-08,25.6,40.1,10.0,1013.3,31.3
1974-10-09,24.5,42.8,6.3,1011.5,122.0
1974-10-10,15.1,43.5,9.7,1011.8,281.8
1974-10-11,29.0,51.2,2.4,1009.5,280.4
1974-10-12,23.3,49.4,2.5,1009.1,81.4
1974-10-13,28.6,48.4,12.5,1012.6,17.1
1974-10-14,27.5,57.2,14.5,1009.5,99.8
1974-10-15,15.2,51.7,14.0,1005.8,345.6
1974-10-16,17.1,57.8,8.4,1005.7,69.5
1974-10-17,27.1,41.4,6.7,1006.0,302.5
1974-10-18,26.8,49.4,9.2,1007.0,295.0
1974-10-19,17.7,41.9,10.3,1008.0,87.4
1974-10-20,19.0,43.2,14.5,1011.4,14.4
1974-10-21,16.8,45.5,4.4,1006.1,300.9
1974-10-22,15.3,51.0,2.3,1014.8,348.0
1974-10-23,21.4,58.9,16.8,1005.2,176.0
1974-10-24,17.0,50.0,13.3,1014.5,59.3
1974-10-25,21.2,40.6,6.2,1009.2,252.4
1974-10-26,29.8,49.9,17.3,1008.0,24.8
1974-10-27,18.9,51.2,15.4,1012.9,200.8
1974-10-28,27.6,44.8,8.1,1008.4,289.4
1974-10-29,15.9,49.2,4.8,1005.1,115.0
1974-10-30,17.1,53.1,2.4,1008.6,21.6
1974-10-31,27.3,56.8,8.6,1014.6,332.5
1974-11-01,25.2,56.1,6.2,1009.7,68.2
1974-11-02,29.5,51.4,12.9,1006.9,181.1
1974-11-03,19.6,54.5,10.4,1009.8,352.5
1974-11-04,25.4,44.7,10.0,1005.5,106.4
1974-11-05,23.7,42.7,14.4,1014.7,287.2
1974-11-06,17.7,49.4,13.2,1007.6,357.4
1974-11-07,16.5,50.4,11.5,1007.0,197.0
1974-11-08,23.5,40.2,17.2,1007.1,117.6
1974-11-09,17.8,53.2,8.0,1005.2,291.7
1974-11-10,18.3,44.8,3.8,1013.0,258.9
1974-11-11,23.7,56.0,18.3,1013.2,167.4
1974-11-12,26.6,42.9,11.5,1006.2,111.9
1974-11-13,19.6,41.2,19.4,1012.8,105.0
1974-11-14,16.2,45.0,15.5,1015.0,309.4
1974-11-15,17.2,48.1,2.4,1008.4,181.7
1974-11-16,29.3,55.5,6.1,1012.4,306.7
1974-11-17,26.7,58.1,10.1,1013.3,160.3
1974-11-18,24.0,57.7,15.2,1012.2,270.0
1974-11-19,22.3,49.1,5.5,1009.4,138.1
1974-11-20,26.2,47.9,15.0,1010.8,327.9
1974-11-21,22.9,45.8,4.5,1005.0,72.3
1974-11-22,17.2,53.1,18.6,1006.1,66.8
1974-11-23,26.9,41.5,5.8,1012.2,49.6
1974-11-24,25.7,45.4,14.4,1005.9,35.1
1974-11-25,15.4,59.1,19.2,1013.7,20.9
1974-11-26,22.3,56.7,15.5,1013.1,33.5
1974-11-27,27.3,42.8,2.9,1006.3,334.1
1974-11-28,27.8,50.7,16.8,1014.0,97.4
1974-11-29,21.1,48.1,4.3,1009.7,125.5
1974-11-30,26.7,54.9,16.8,1006.5,348.5
1974-12-01,17.2,45.3,17.0,1012.5,216.2
1974-12-02,22.1,43.6,15.0,1005.9,287.7
1974-12-03,19.1,53.9,5.3,1005.1,306.8
1974-12-04,21.2,56.8,3.1,1013.6,141.5
1974-12-05,22.9,50.3,7.2,1009.7,239.5
1974-12-06,15.5,42.9,5.1,1008.5,131.0
1974-12-07,22.2,52.6,18.4,1009.1,193.6
1974-12-08,20.8,41.3,3.5,1009.4,5.8
1974-12-09,20.0,51.7,14.1,1013.3,65.7
1974-12-10,26.9,48.0,14.0,1007.7,249.7
1974-12-11,29.9,58.6,7.3,1011.2,8.5
1974-12-12,22.4,50.1,17.0,1008.4,265.2
1974-12-13,21.4,48.4,19.1,1007.8,357.4
1974-12-14,23.8,52.0,3.8,1014.4,1.3
1974-12-15,21.7,40.5,8.9,1014.5,48.3
1974-12-16,19.1,57.5,7.6,1006.9,87.2
1974-12-17,18.8,52.0,4.6,1013.8,270.9
1974-12-18,27.2,50.3,2.3,1008.5,277.5
1974-12-19,18.7,54.1,10.9,1006.7,318.9
1974-12-20,19.4,58.4,14.8,1010.2,63.2
1974-12-21,24.4,59.0,11.8,1013.0,42.4
1974-12-22,21.7,47.3,2.9,1013.9,109.3
1974-12-23,23.6,54.4,4.2,1013.6,14.0
1974-12-24,19.5,58.2,17.1,1005.3,119.7
1974-12-25,22.0,54.4,17.0,1008.9,233.2
1974-12-26,23.1,50.2,16.2,1007.0,206.2
1974-12-27,18.6,58.6,3.0,1013.1,101.8
1974-12-28,27.1,59.9,15.8,1007.7,344.5
1974-12-29,27.7,43.3,15.5,1005.3,86.3
1974-12-30,16.2,57.9,12.9,1006.4,316.3
1974-12-31,29.3,40.1,13.7,1011.2,70.2
1975-01-01,28.5,57.9,2.2,1011.7,111.7
1975-01-02,21.2,41.4,14.5,1014.3,95.8
1975-01-03,19.2,47.5,12.7,1011.8,129.1
1975-01-04,23.7,53.5,18.7,1007.3,146.2
1975-01-05,24.1,54.3,4.4,1009.8,222.3
1975-01-06,24.1,48.3,9.2,1009.0,164.1
1975-01-07,23.3,46.3,19.4,1006.5,160.0
1975-01-08,21.1,40.7,13.8,1012.6,272.9
1975-01-09,16.3,58.4,11.3,1005.5,196.1
1975-01-10,18.4,57.6,12.6,1009.9,320.9
1975-01-11,24.9,44.6,18.7,1008.2,282.4
1975-01-12,25.1,48.5,18.8,1007.6,21.9
1975-01-13,23.0,55.6,4.3,1005.6,235.1
1975-01-14,26.0,43.8,14.1,1005.1,8.3
1975-01-15,18.6,44.1,16.7,1014.8,88.0
1975-01-16,18.4,52.9,17.3,1012.8,201.2
1975-01-17,28.5,56.6,18.7,1011.6,210.7
1975-01-18,21.2,40.5,18.7,1007.0,45.6
1975-01-19,21.8,45.1,2.4,1007.6,82.3
1975-01-20,28.2,56.4,19.3,1012.4,328.8
1975-01-21,29.5,53.3,11.0,1005.8,119.3
1975-01-22,29.7,48.0,3.8,1008.0,6.7
1975-01-23,18.7,58.8,13.9,1009.4,347.2
1975-01-24,18.3,42.1,16.7,1005.3,338.1
1975-01-25,26.8,46.1,16.3,1008.8,47.9
1975-01-26,24.6,43.7,2.2,1005.2,37.0
1975-01-27,24.6,56.0,4.7,1012.1,195.9
1975-01-28,25.6,51.9,11.0,1011.6,335.5
1975-01-29,15.4,40.6,19.9,1013.4,285.1
1975-01-30,25.6,57.5,2.7,1005.1,208.8
1975-01-31,22.3,40.6,3.7,1014.2,217.6
1975-02-01,15.8,48.2,7.6,1008.7,145.8
1975-02-02,21.9,50.5,2.2,1008.9,154.2
1975-02-03,17.2,54.7,11.1,1011.6,209.3
1975-02-04,23.4,50.2,19.5,1006.1,292.4
1975-02-05,28.9,46.1,19.1,1008.1,181.6
1975-02-06,19.6,50.2,3.9,1013.4,326.7
1975-02-07,21.1,57.1,15.4,1008.5,60.0
1975-02-08,29.8,52.6,7.1,1009.8,68.1
1975-02-09,21.8,44.3,16.8,1008.7,28.0
1975-02-10,24.5,45.5,13.7,1010.0,66.2
1975-02-11,27.9,49.8,17.3,1007.2,325.0
1975-02-12,17.0,42.3,2.5,1005.8,68.4
1975-02-13,26.9,50.3,8.9,1007.4,195.8
1975-02-14,26.8,58.7,4.5,1009.9,208.9
1975-02-15,24.6,50.5,11.6,1007.9,27.5
1975-02-16,29.7,44.7,19.6,1005.8,3.6
1975-02-17,20.8,40.6,17.8,1014.7,218.7
1975-02-18,21.9,50.0,19.4,1006.7,341.5
1975-02-19,22.9,50.4,12.6,1013.3,286.1
1975-02-20,16.4,59.2,5.4,1013.3,44.7
1975-02-21,28.6,51.7,7.4,1006.5,169.2
1975-02-22,22.1,47.1,7.4,1007.1,181.8
1975-02-23,24.2,49.8,7.5,1009.5,183.0
1975-02-24,16.4,57.6,2.4,1013.0,297.4
1975-02-25,19.8,57.9,7.1,1008.1,56.6
1975-02-26,29.8,56.8,10.0,1014.2,298.7
1975-02-27,21.1,53.9,9.2,1005.9,49.2
1975-02-28,21.2,50.2,11.2,1008.5,6.4
1975-03-01,31.8,47.2,8.8,1011.5,310.1
1975-03-02,31.7,36.9,13.5,1007.6,175.1
1975-03-03,42.3,38.6,19.8,1010.5,264.2
1975-03-04,39.2,44.7,17.3,1007.7,94.4
1975-03-05,44.5,45.3,18.0,1012.1,109.1
1975-03-06,43.0,49.8,10.6,1010.4,50.2
1975-03-07,35.8,41.5,2.3,1011.0,111.1
1975-03-08,42.3,49.7,8.6,1013.6,40.1
1975-03-09,32.6,48.8,5.9,1009.2,87.9
1975-03-10,32.6,50.0,7.3,1006.6,28.2
1975-03-11,36.3,36.7,10.5,1006.7,217.9
1975-03-12,34.8,48.7,3.8,1010.6,287.7
1975-03-13,39.0,42.5,11.6,1010.6,27.1
1975-03-14,36.4,34.9,19.0,1011.5,301.1
1975-03-15,37.5,44.0,10.6,1013.3,235.1
1975-03-16,31.1,49.0,17.7,1012.4,199.6
1975-03-17,40.8,35.1,14.6,1011.4,50.8
1975-03-18,42.6,46.1,7.0,1009.1,229.2
1975-03-19,35.5,34.1,17.8,1007.6,19.5
1975-03-20,37.7,43.0,8.3,1014.9,101.4
1975-03-21,42.8,46.4,12.8,1010.2,52.5
1975-03-22,34.1,30.2,6.1,1010.2,97.9
1975-03-23,44.4,32.9,15.1,1012.6,334.0
1975-03-24,30.2,39.8,12.4,1006.8,172.5
1975-03-25,34.9,45.5,15.7,1012.7,207.6
1975-03-26,44.2,38.8,3.7,1014.5,19.5
1975-03-27,37.7,34.8,13.1,1007.7,113.7
1975-03-28,41.8,31.5,3.1,1014.6,245.7
1975-03-29,35.7,40.9,18.7,1005.2,285.4
1975-03-30,42.0,32.9,10.5,1006.4,256.7
1975-03-31,36.3,47.9,17.9,1009.2,53.1
1975-04-01,37.5,43.1,14.3,1008.5,278.3
1975-04-02,31.8,47.7,2.3,1011.7,122.5
1975-04-03,32.2,35.6,4.9,1006.4,177.4
1975-04-04,32.7,30.5,12.5,1006.4,172.4
1975-04-05,40.6,35.7,15.9,1008.0,8.1
1975-04-06,42.7,47.3,19.7,1008.8,49.1
1975-04-07,43.1,39.0,9.9,1013.9,163.1
1975-04-08,36.6,40.1,6.7,1010.8,11.8
1975-04-09,36.4,33.9,15.5,1006.5,220.3
1975-04-10,36.6,38.7,8.1,1006.9,106.5
1975-04-11,37.2,39.9,5.9,1009.7,61.1
1975-04-12,34.2,45.9,8.5,1005.3,269.3
1975-04-13,41.7,45.9,5.5,1012.0,31.8
1975-04-14,30.3,33.4,4.8,1012.2,107.7
1975-04-15,32.5,36.9,10.7,1012.4,138.7
1975-04-16,31.9,45.8,12.3,1007.2,180.6
1975-04-17,39.2,36.7,8.6,1010.2,316.8
1975-04-18,37.0,39.5,9.6,1008.2,314.8
1975-04-19,41.4,34.9,5.4,1014.1,38.6
1975-04-20,40.4,39.9,19.3,1006.0,332.8
1975-04-21,40.1,48.3,15.5,1010.2,298.7
1975-04-22,43.1,30.3,17.3,1006.0,15.4
1975-04-23,34.7,43.6,14.3,1013.8,259.6
1975-04-24,38.4,38.5,5.8,1014.3,268.0
1975-04-25,38.1,43.1,9.2,1013.5,179.7
1975-04-26,36.7,40.4,5.1,1010.1,240.0
1975-04-27,41.3,33.4,18.7,1005.6,52.8
1975-04-28,40.3,36.6,19.6,1012.3,219.1
1975-04-29,39.0,32.6,15.7,1005.1,347.8
1975-04-30,35.3,34.1,14.2,1009.2,157.2
1975-05-01,43.9,38.8,3.8,1007.8,72.3
1975-05-02,42.8,37.7,8.3,1013.0,331.1
1975-05-03,40.2,47.5,6.6,1008.5,214.3
1975-05-04,38.9,38.9,13.4,1012.2,26.0
1975-05-05,36.0,38.5,9.6,1006.1,67.6
1975-05-06,44.7,40.8,4.8,1011.2,56.8
1975-05-07,37.2,43.5,9.1,1005.7,196.9
1975-05-08,38.8,39.3,4.1,1009.8,79.9
1975-05-09,36.1,47.9,5.0,1011.1,113.5
1975-05-10,32.1,38.6,10.4,1010.8,214.1
1975-05-11,31.1,45.5,19.0,1012.7,356.7
1975-05-12,32.2,33.1,3.3,1011.5,13.1
1975-05-13,33.1,41.9,3.7,1014.6,107.4
1975-05-14,32.7,30.1,18.2,1006.8,275.5
1975-05-15,41.3,48.1,11.6,1010.8,340.9
1975-05-16,30.3,45.2,5.0,1009.6,357.7
1975-05-17,41.2,30.3,7.4,1014.0,254.0
1975-05-18,31.2,37.8,18.7,1011.7,25.6
1975-05-19,33.0,30.0,11.7,1005.5,325.7
1975-05-20,37.6,33.3,6.2,1007.2,20.6
1975-05-21,37.8,49.1,8.1,1011.3,314.4
1975-05-22,42.6,46.1,19.9,1015.0,14.4
1975-05-23,43.2,44.6,14.3,1010.8,16.5
1975-05-24,34.9,48.9,7.8,1009.2,46.9
1975-05-25,30.5,43.2,10.4,1007.8,103.7
1975-05-26,30.9,37.4,5.5,1006.3,80.5
1975-05-27,40.5,49.0,11.7,1006.3,94.6
1975-05-28,39.0,33.4,19.5,1009.3,178.7
1975-05-29,32.2,34.0,4.9,1007.4,189.6
1975-05-30,39.3,37.5,2.7,1008.0,57.7
1975-05-31,35.4,36.6,8.8,1008.3,25.5
1975-06-01,33.0,39.8,9.4,1013.9,78.5
1975-06-02,40.2,47.6,11.1,1010.3,351.2
1975-06-03,30.7,33.6,11.6,1013.8,339.0
1975-06-04,31.6,37.1,6.7,1012.6,51.8
1975-06-05,40.2,41.9,18.4,1010.7,202.0
1975-06-06,33.6,30.8,5.0,1010.0,181.6
1975-06-07,39.6,40.5,5.2,1005.2,129.5
1975-06-08,31.8,42.1,5.4,1006.6,103.8
1975-06-09,37.1,41.8,4.5,1014.5,267.8
1975-06-10,39.3,44.0,8.2,1014.0,144.3
1975-06-11,34.5,39.9,5.5,1009.8,64.3
1975-06-12,36.8,36.3,12.4,1009.6,344.3
1975-06-13,30.5,47.1,19.1,1005.3,249.3
1975-06-14,41.3,36.2,2.4,1014.1,203.7
1975-06-15,30.1,43.6,14.5,1013.2,245.3
1975-06-16,42.8,42.3,8.2,1006.6,61.7
1975-06-17,44.0,48.1,18.2,1011.4,209.5
1975-06-18,39.5,46.9,8.8,1013.6,107.1
1975-06-19,39.6,46.0,5.3,1010.1,327.7
1975-06-20,31.9,30.1,12.8,1014.1,9.0
1975-06-21,43.6,43.0,16.1,1012.7,270.9
1975-06-22,30.3,45.4,4.3,1007.4,194.7
1975-06-23,38.5,40.8,13.2,1010.7,183.5
1975-06-24,39.8,42.4,19.3,1008.6,186.7
1975-06-25,36.5,40.0,4.6,1009.4,62.9
1975-06-26,37.1,47.6,7.9,1008.0,197.9
1975-06-27,43.2,34.7,19.5,1012.9,82.0
1975-06-28,36.7,43.6,9.5,1007.1,265.9
1975-06-29,32.8,36.9,11.6,1011.2,154.8
1975-06-30,41.3,49.5,7.9,1013.0,134.7
1975-07-01,31.4,73.6,6.7,1013.5,84.6
1975-07-02,25.7,65.8,16.1,1006.4,168.6
1975-07-03,31.8,70.3,12.9,1013.0,159.3
1975-07-04,31.8,78.8,19.7,1007.3,40.4
1975-07-05,32.8,72.9,14.6,1010.1,34.2
1975-07-06,34.3,67.0,13.0,1014.3,241.8
1975-07-07,25.9,79.0,11.2,1006.7,342.0
1975-07-08,28.9,63.6,3.0,1005.6,275.2
1975-07-09,25.8,69.0,18.8,1013.1,355.2
1975-07-10,26.6,73.5,9.8,1009.6,292.3
1975-07-11,31.3,73.4,12.1,1013.3,191.9
1975-07-12,32.3,71.2,3.5,1012.5,162.0
1975-07-13,30.1,66.0,18.7,1011.7,168.9
1975-07-14,28.9,68.7,15.7,1013.9,7.6
1975-07-15,33.1,64.3,9.9,1009.7,140.6
1975-07-16,27.9,75.0,13.8,1012.4,146.8
1975-07-17,33.2,75.7,11.4,1006.3,223.0
1975-07-18,34.0,77.2,8.4,1006.5,282.7
1975-07-19,32.8,64.6,10.4,1014.3,299.8
1975-07-20,29.5,66.7,17.5,1008.1,104.4
1975-07-21,29.8,77.5,17.8,1006.6,20.0
1975-07-22,31.5,63.9,3.2,1012.0,5.2
1975-07-23,25.8,73.7,6.4,1005.6,254.7
1975-07-24,27.3,74.7,6.7,1012.8,281.7
1975-07-25,32.4,79.3,11.3,1011.1,166.4
1975-07-26,26.9,67.5,8.3,1014.2,128.2
1975-07-27,33.9,72.8,9.0,1008.5,267.7
1975-07-28,30.5,61.8,8.4,1012.2,352.5
1975-07-29,29.8,74.2,14.7,1007.2,86.5
1975-07-30,27.1,76.8,8.5,1006.7,15.0
1975-07-31,29.9,67.7,6.0,1010.1,127.9
1975-08-01,26.8,64.1,15.7,1010.9,325.7
1975-08-02,27.6,60.4,16.8,1007.1,325.6
1975-08-03,28.3,65.1,11.9,1006.3,276.3
1975-08-04,31.7,74.9,13.8,1012.0,54.5
1975-08-05,26.6,66.9,15.7,1010.3,223.4
1975-08-06,35.0,77.2,8.0,1010.5,152.1
1975-08-07,31.2,77.8,17.0,1005.7,127.2
1975-08-08,32.7,63.3,8.4,1006.7,100.0
1975-08-09,26.0,70.8,16.1,1009.8,223.7
1975-08-10,26.7,68.5,18.4,1013.8,80.6
1975-08-11,25.9,62.4,17.5,1011.3,241.8
1975-08-12,32.9,68.1,17.2,1005.9,162.8
1975-08-13,29.1,68.0,11.0,1011.2,351.0
1975-08-14,34.8,67.7,11.4,1014.5,290.0
1975-08-15,31.3,65.6,13.1,1009.3,202.3
1975-08-16,28.0,77.5,15.9,1011.1,332.8
1975-08-17,29.4,74.2,18.8,1011.9,52.8
1975-08-18,34.9,68.2,16.0,1009.7,329.5
1975-08-19,31.6,66.1,12.8,1007.8,308.3
1975-08-20,33.4,70.9,3.1,1005.8,298.2
1975-08-21,34.6,61.9,6.7,1007.5,184.4
1975-08-22,28.5,65.4,2.7,1013.1,306.6
1975-08-23,28.8,80.0,11.6,1011.7,62.6
1975-08-24,29.2,60.9,14.1,1013.9,141.2
1975-08-25,30.1,61.6,11.7,1010.0,287.9
1975-08-26,34.4,72.2,16.0,1014.0,157.0
1975-08-27,30.8,61.0,10.5,1014.8,107.9
1975-08-28,31.6,73.4,13.2,1014.3,49.4
1975-08-29,29.2,79.0,8.4,1007.7,45.6
1975-08-30,33.3,77.0,13.0,1008.9,83.8
1975-08-31,25.1,70.9,5.7,1014.9,83.1
1975-09-01,29.4,77.5,13.7,1012.6,347.3
1975-09-02,26.6,62.8,12.4,1011.4,306.4
1975-09-03,26.2,71.5,14.5,1013.8,317.6
1975-09-04,34.0,75.7,5.0,1007.0,117.4
1975-09-05,34.1,78.9,16.1,1014.8,118.2
1975-09-06,34.7,79.7,19.1,1007.3,124.4
1975-09-07,25.5,63.8,15.6,1009.2,121.7
1975-09-08,29.9,60.4,5.6,1011.9,194.1
1975-09-09,29.3,68.5,2.4,1014.0,4.5
1975-09-10,28.4,69.2,5.8,1012.4,255.1
1975-09-11,34.4,67.7,19.8,1015.0,268.0
1975-09-12,28.1,66.7,14.8,1007.1,276.4
1975-09-13,31.8,66.8,10.4,1007.3,146.7
1975-09-14,27.0,78.0,16.5,1008.1,215.1
1975-09-15,28.4,77.2,6.2,1009.9,116.6
1975-09-16,26.6,72.1,18.3,1011.7,254.1
1975-09-17,29.9,76.7,4.9,1005.2,220.1
1975-09-18,26.0,78.5,11.3,1012.1,141.5
1975-09-19,25.9,79.1,7.3,1010.1,77.8
1975-09-20,32.2,62.5,17.3,1014.4,208.5
1975-09-21,29.5,69.9,5.9,1011.8,213.2
